MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
130,10997,29.867,1.87156,21.2458,1,109
130,11322,31.5605,2.08622,22.0283,1,104.5
130,11339,31.4025,2.30392,22.8333,1,106.833
130,11660,31.3115,2.48777,23.6426,2,107.167
130,11661,32.3042,2.4669,23.6419,1,106.5
130,12005,31.1975,2.6475,24.4682,1,106.5
130,12006,32.1709,2.63196,24.4451,1,105.667
131,11564,15.85,39.6732,22.3397,0,112.143
131,11564,15.85,39.6732,22.3397,3,112.143
131,11216,15.0271,39.924,21.478,2,115.857
131,10860,14.7234,40.1916,20.6626,1,118.4
131,11217,15.5157,40.2026,20.7921,1,116
131,10858,14.0164,40.1065,20.8026,1,119
131,11215,13.9527,39.8503,21.5183,1,115.333
131,11218,16.1346,39.9716,21.6086,1,117
131,11563,14.734,39.6257,22.2239,1,112.667
131,11565,16.9764,39.777,22.4084,2,114.5
131,11220,17.1402,40.049,21.6875,1,120.667
131,11566,18.0286,39.8719,22.5348,1,118.833
131,11926,16.8655,39.5092,23.0736,1,111.5
131,11927,17.9036,39.5857,23.283,1,112.143
131,11891,15.3215,39.3712,22.9888,2,112.167
131,11890,15.0908,39.0738,23.7204,1,112
131,11889,14.3967,39.3303,22.9573,1,113
131,11892,15.9943,39.1151,23.8016,1,110.5
131,11893,16.115,39.39,23.1297,1,112.8
132,11657,28.5279,2.38933,23.6568,0,112.714
132,11657,28.5279,2.38933,23.6568,3,112.714
132,11656,27.4299,2.3495,23.959,2,117.286
132,11645,26.8179,2.09946,23.2034,1,117.6
132,11646,26.4827,2.19934,23.8445,1,118.6
132,11647,27.6442,2.15398,22.9833,1,114.667
132,12000,26.4612,2.41996,24.774,1,117.5
132,12001,27.4878,2.55136,24.8021,1,116.2
132,12002,28.3359,2.56831,24.5614,1,113.5
132,11319,28.4577,2.19259,22.7835,2,113.6
132,11318,28.8439,2.08169,22.1955,1,113.6
132,11317,27.8671,1.95231,22.021,1,114.857
132,11337,29.4233,2.30837,23.0027,1,112
132,11658,29.5301,2.49405,23.8387,2,110.6
132,11659,30.3667,2.49117,23.6886,1,108.5
132,12003,29.2751,2.61598,24.5289,1,110
132,12004,30.2606,2.6494,24.5277,1,107.833
133,11890,15.0908,39.0738,23.7204,0,112
133,11890,15.0908,39.0738,23.7204,3,112
133,11889,14.3967,39.3303,22.9573,2,113
133,11888,14.1369,39.0468,23.6936,1,114
133,11887,13.4337,39.3051,22.9806,1,113.833
133,11891,15.3215,39.3712,22.9888,1,112.167
133,11562,13.7151,39.5775,22.2446,1,113.5
133,11563,14.734,39.6257,22.2239,1,112.667
133,11892,15.9943,39.1151,23.8016,2,110.5
133,11893,16.115,39.39,23.1297,1,112.8
133,11894,16.6909,39.2281,23.7189,1,112.2
133,12255,15.8913,38.8311,24.4924,1,106.667
133,12256,16.956,38.9403,24.5426,1,108.571
133,12254,14.8742,38.7844,24.4312,2,107.667
133,12253,13.8787,38.7675,24.4123,1,109
133,12611,14.5826,38.4783,25.1244,1,104.667
133,12612,15.6108,38.5155,25.1651,1,104.167
134,11891,15.3215,39.3712,22.9888,0,112.167
134,11891,15.3215,39.3712,22.9888,3,112.167
134,11890,15.0908,39.0738,23.7204,2,112
134,11889,14.3967,39.3303,22.9573,1,113
134,11888,14.1369,39.0468,23.6936,1,114
134,11892,15.9943,39.1151,23.8016,1,110.5
134,12254,14.8742,38.7844,24.4312,1,107.667
134,12255,15.8913,38.8311,24.4924,1,106.667
134,11893,16.115,39.39,23.1297,2,112.8
134,11894,16.6909,39.2281,23.7189,1,112.2
134,11564,15.85,39.6732,22.3397,1,112.143
134,11926,16.8655,39.5092,23.0736,1,111.5
134,11563,14.734,39.6257,22.2239,2,112.667
134,11215,13.9527,39.8503,21.5183,1,115.333
134,11216,15.0271,39.924,21.478,1,115.857
134,11562,13.7151,39.5775,22.2446,1,113.5
135,12001,27.4878,2.55136,24.8021,0,116.2
135,12001,27.4878,2.55136,24.8021,3,116.2
135,11656,27.4299,2.3495,23.959,2,117.286
135,11645,26.8179,2.09946,23.2034,1,117.6
135,11646,26.4827,2.19934,23.8445,1,118.6
135,11647,27.6442,2.15398,22.9833,1,114.667
135,11657,28.5279,2.38933,23.6568,1,112.714
135,12000,26.4612,2.41996,24.774,1,117.5
135,12002,28.3359,2.56831,24.5614,1,113.5
135,12343,27.2346,2.70518,25.5213,2,112.333
135,12342,26.3775,2.65497,25.6861,1,112.8
135,12344,28.1922,2.75539,25.4276,1,110.333
135,12682,27.0116,2.91181,26.3292,1,106.5
135,12683,27.9683,2.94588,26.2213,1,105.167
136,12002,28.3359,2.56831,24.5614,0,113.5
136,12002,28.3359,2.56831,24.5614,3,113.5
136,11657,28.5279,2.38933,23.6568,2,112.714
136,11656,27.4299,2.3495,23.959,1,117.286
136,11647,27.6442,2.15398,22.9833,1,114.667
136,11319,28.4577,2.19259,22.7835,1,113.6
136,11337,29.4233,2.30837,23.0027,1,112
136,11658,29.5301,2.49405,23.8387,1,110.6
136,12003,29.2751,2.61598,24.5289,1,110
136,12001,27.4878,2.55136,24.8021,2,116.2
136,12000,26.4612,2.41996,24.774,1,117.5
136,12343,27.2346,2.70518,25.5213,1,112.333
136,12344,28.1922,2.75539,25.4276,1,110.333
136,12345,29.1121,2.77723,25.3403,2,107.667
136,12346,30.0727,2.79555,25.3137,1,105.833
136,12684,28.9331,2.96421,26.1603,1,105
136,12685,29.8942,2.9682,26.1225,1,105
137,12254,14.8742,38.7844,24.4312,0,107.667
137,12254,14.8742,38.7844,24.4312,3,107.667
137,11888,14.1369,39.0468,23.6936,2,114
137,11887,13.4337,39.3051,22.9806,1,113.833
137,11889,14.3967,39.3303,22.9573,1,113
137,11886,13.155,39.0412,23.7076,1,115.333
137,11890,15.0908,39.0738,23.7204,1,112
137,12253,13.8787,38.7675,24.4123,1,109
137,12255,15.8913,38.8311,24.4924,2,106.667
137,11892,15.9943,39.1151,23.8016,1,110.5
137,12256,16.956,38.9403,24.5426,1,108.571
137,12612,15.6108,38.5155,25.1651,1,104.167
137,12613,16.6789,38.6014,25.2369,1,104
137,12611,14.5826,38.4783,25.1244,2,104.667
137,12610,13.5763,38.4711,25.1206,1,104.5
137,12953,14.2137,38.1465,25.7925,1,104.5
137,12955,15.2561,38.1651,25.8278,1,104.667
138,12343,27.2346,2.70518,25.5213,0,112.333
138,12343,27.2346,2.70518,25.5213,3,112.333
138,12001,27.4878,2.55136,24.8021,2,116.2
138,11656,27.4299,2.3495,23.959,1,117.286
138,12000,26.4612,2.41996,24.774,1,117.5
138,12002,28.3359,2.56831,24.5614,1,113.5
138,12344,28.1922,2.75539,25.4276,1,110.333
138,12342,26.3775,2.65497,25.6861,2,112.8
138,12341,25.4126,2.4735,25.5757,1,116.125
138,12681,25.9986,2.83601,26.4448,1,107.571
138,12682,27.0116,2.91181,26.3292,1,106.5
138,12683,27.9683,2.94588,26.2213,2,105.167
138,12684,28.9331,2.96421,26.1603,1,105
138,13047,27.7466,3.16533,27.0107,1,108.333
138,13048,28.721,3.17262,26.9564,1,106.333
139,12611,14.5826,38.4783,25.1244,0,104.667
139,12611,14.5826,38.4783,25.1244,3,104.667
139,12253,13.8787,38.7675,24.4123,2,109
139,11886,13.155,39.0412,23.7076,1,115.333
139,11888,14.1369,39.0468,23.6936,1,114
139,12252,12.8973,38.7724,24.4304,1,110.667
139,12254,14.8742,38.7844,24.4312,1,107.667
139,12610,13.5763,38.4711,25.1206,1,104.5
139,12612,15.6108,38.5155,25.1651,2,104.167
139,12255,15.8913,38.8311,24.4924,1,106.667
139,12613,16.6789,38.6014,25.2369,1,104
139,12955,15.2561,38.1651,25.8278,1,104.667
139,12957,16.2844,38.2275,25.8921,1,104
139,12953,14.2137,38.1465,25.7925,2,104.5
139,12952,13.7768,37.7809,26.443,1,103.667
139,12951,13.2011,38.1452,25.8168,1,105.833
139,12954,14.8209,37.7953,26.4392,1,103.167
140,12682,27.0116,2.91181,26.3292,0,106.5
140,12682,27.0116,2.91181,26.3292,3,106.5
140,12343,27.2346,2.70518,25.5213,2,112.333
140,12001,27.4878,2.55136,24.8021,1,116.2
140,12000,26.4612,2.41996,24.774,1,117.5
140,12342,26.3775,2.65497,25.6861,1,112.8
140,12344,28.1922,2.75539,25.4276,1,110.333
140,12683,27.9683,2.94588,26.2213,1,105.167
140,12681,25.9986,2.83601,26.4448,2,107.571
140,12341,25.4126,2.4735,25.5757,1,116.125
140,12680,25.1893,2.68119,26.3523,1,111.5
140,13043,25.0585,2.91497,27.0574,1,110.286
140,13044,25.9687,3.0993,27.2161,1,113.6
140,13046,26.7916,3.1411,27.1073,1,110.333
140,13047,27.7466,3.16533,27.0107,2,108.333
140,13048,28.721,3.17262,26.9564,1,106.333
140,13066,27.4856,3.40457,27.7853,1,110.833
140,13067,28.4906,3.40032,27.7379,1,91
141,12952,13.7768,37.7809,26.443,0,103.667
141,12952,13.7768,37.7809,26.443,3,103.667
141,12951,13.2011,38.1452,25.8168,2,105.833
141,12950,12.7042,37.7812,26.5149,1,104.857
141,12949,12.2426,38.1943,25.8127,1,107.333
141,12953,14.2137,38.1465,25.7925,1,104.5
141,12609,12.6057,38.4874,25.1439,1,105.667
141,12610,13.5763,38.4711,25.1206,1,104.5
141,12954,14.8209,37.7953,26.4392,2,103.167
141,12955,15.2561,38.1651,25.8278,1,104.667
141,12956,15.9255,37.8152,26.5498,1,102.714
141,13309,14.3476,37.3869,27.0395,1,102.833
141,13311,15.2784,37.4067,27.0672,1,102.667
141,13305,13.3941,37.3749,27.0807,2,104
141,13306,12.5568,37.3746,27.1598,1,102.8
141,13307,12.8841,36.9191,27.7226,1,103.571
141,13308,13.9131,36.9467,27.6313,1,103.333
